User,Person,Current Age,Age Range,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Income Range,Total Debt,FICO Score,EAD,PD12,PDLT,LGD
1704,Toby Chen,48,50,69,1972,1,Male,4405 Wessex Drive,,Chattanooga,TN,37421,35.06,-85.25,23706,48337,20K - 50K,70603,625,9197.464631598636,0.091797105,0.1425700650793651,0.6023273837579618
1705,Hayley Taylor,41,50,65,1978,3,Female,858 Jefferson Avenue,,Suffolk,VA,23434,36.7,-76.63,20353,41496,20K - 50K,9222,807,7473.960601883747,0.1005511099476439,0.1481005253054101,0.6086590770577933
1706,Briar Reed,91,100,70,1928,9,Female,984 Little Creek Lane,501,Flushing,NY,11355,40.77,-73.84,13810,17150,0K - 20K,375,807,7473.960601883747,0.1005511099476439,0.1481005253054101,0.6086590770577933
1707,Isla Ramirez,25,30,67,1995,1,Female,8482 Elm Lane,,Palmer,TX,75152,32.42,-96.67,21032,42883,20K - 50K,65917,807,7473.960601883747,0.1005511099476439,0.1481005253054101,0.6086590770577933
1708,Orion Moore,20,20,63,1999,12,Male,1433 Rose Boulevard,,Hemet,CA,92545,33.73,-117.05,15144,30882,20K - 50K,60484,807,7473.960601883747,0.1005511099476439,0.1481005253054101,0.6086590770577933
1709,Alfred King,58,60,71,1961,5,Male,663 Second Boulevard,3544,San Benito,TX,78586,26.13,-97.63,11844,24155,20K - 50K,2870,802,8660.458332508975,0.09613966,0.1425224666666666,0.6062389803278688
1710,Gwendolyn Labelle,19,20,66,2001,1,Female,534 Norfolk Lane,,New York,NY,10026,40.71,-73.99,26718,54477,50K - 80K,72241,802,8660.458332508975,0.09613966,0.1425224666666666,0.6062389803278688
1711,Lillian Kelly,54,60,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,21040,42900,20K - 50K,111007,802,8660.458332508975,0.09613966,0.1425224666666666,0.6062389803278688
1712,Camille Lopez,37,40,68,1982,5,Female,365 Ocean Lane,,Holden,MA,1520,42.35,-71.85,31514,64252,50K - 80K,92973,802,8660.458332508975,0.09613966,0.1425224666666666,0.6062389803278688
1713,Sue Morales,39,40,62,1980,11,Female,719 Third Lane,8780,Monroe Township,NJ,8831,40.34,-74.44,29088,59313,50K - 80K,102360,802,8660.458332508975,0.09613966,0.1425224666666666,0.6062389803278688
1714,Audrina Thompson,36,40,65,1983,3,Female,4137 Bayview Drive,,Bellaire,TX,77401,29.7,-95.46,79100,161276,150K - 200K,317964,540,8211.995465,0.1367491075949367,0.1815489034810126,0.6100138803827752
1715,Abram Lewis,29,30,60,1990,12,Male,22 Mill Drive,,Chula Vista,CA,91910,32.63,-117.05,20102,40988,20K - 50K,89801,540,8211.995465,0.1367491075949367,0.1815489034810126,0.6100138803827752
1716,Jaziel Bailey,34,40,73,1985,12,Male,2707 Main Boulevard,937,Memphis,TN,38117,35.1,-90,33974,69270,50K - 80K,97114,540,8211.995465,0.1367491075949367,0.1815489034810126,0.6100138803827752
1717,Emerson Richardson,57,60,67,1962,5,Male,5079 Sussex Avenue,,Mitchell,IN,47446,38.73,-86.47,15981,32583,20K - 50K,12501,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1718,Miya Campbell,36,40,75,1983,4,Female,3194 Norfolk Street,28,Seaford,DE,19973,38.64,-75.61,17624,35933,20K - 50K,23451,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1719,Kora Watson,33,40,58,1986,12,Female,1884 Lake Avenue,,Carrollton,TX,75007,32.98,-96.89,28213,57526,50K - 80K,82715,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1720,Harlan Faraday,64,70,67,1955,7,Male,37 River Boulevard,,Bowling Green,KY,42101,36.97,-86.44,14839,30252,20K - 50K,24172,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1721,Maliyah Morales,75,80,65,1944,12,Female,402 Birch Boulevard,,Tacoma,WA,98404,47.2,-122.4,16941,11410,0K - 20K,0,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1722,Brycen Adams,61,70,63,1959,2,Male,3270 Grant Avenue,88,Geneva,IN,46740,40.59,-84.95,10493,21397,20K - 50K,54771,812,8523.192938755526,0.1168635146804835,0.1616349257340242,0.6071991780104712
1723,Howard Abe,22,30,67,1997,6,Male,2429 Eighth Avenue,,Albany,OR,97322,44.63,-123,17561,35800,20K - 50K,65841,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1724,Alison Parker,63,70,65,1956,11,Female,891 El Camino Lane,,Pompano Beach,FL,33062,26.23,-80.13,26530,54095,50K - 80K,76109,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1725,Ulises Ward,46,50,65,1973,9,Male,189 Forest Street,,Winder,GA,30680,33.99,-83.72,18171,37056,20K - 50K,75730,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1726,Alyson Carter,56,60,68,1963,12,Female,407 Seventh Lane,,Birmingham,AL,35212,33.52,-86.79,15471,31533,20K - 50K,42315,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1727,Presley Nguyen,47,50,65,1972,5,Female,4191 Maple Avenue,,Bronx,NY,10463,40.84,-73.87,25537,52063,50K - 80K,87549,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1728,Baylee Martin,25,30,64,1995,2,Female,940 Plum Boulevard,27,Tampa,FL,33647,27.95,-82.48,34122,69572,50K - 80K,137845,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1729,Prakash Mitchell,24,30,69,1995,12,Male,652 Maple Street,,Dayton,OH,45420,39.77,-84.19,18208,37122,20K - 50K,58984,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1730,Matthew Murphy,74,80,61,1945,11,Male,316 Grant Drive,2,Beaverdam,VA,23015,37.94,-77.65,25937,24545,20K - 50K,22488,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1731,Madeleine Rogers,57,60,70,1962,8,Female,759 Madison Drive,50,Iuka,IL,62849,38.61,-88.78,15976,32576,20K - 50K,0,753,8829.592718742737,0.099210937,0.1468431828478964,0.6059487277147487
1732,Wayne Robinson,79,80,65,1940,11,Male,127 Valley Boulevard,,San Diego,CA,92122,32.85,-117.2,34848,53222,50K - 80K,23051,640,7849.716262159557,0.088297816,0.139447011,0.604508945
1733,Reign Scott,30,30,69,1989,3,Male,3636 El Camino Avenue,,Cincinnati,OH,45245,39.09,-84.51,25503,51998,50K - 80K,73575,640,7849.716262159557,0.088297816,0.139447011,0.604508945
1734,Davis Jenkins,48,50,67,1971,6,Male,604 Pine Street,,Burlington,IA,52601,40.8,-91.12,18076,36853,20K - 50K,112139,834,8402.672459147047,0.1134883466076696,0.1625636873156342,0.6025748766716196
1735,Noor Johnson,88,90,66,1931,10,Female,41740 First Street,,Wayne,NJ,7470,40.94,-74.24,37030,31828,20K - 50K,3777,593,8082.399593268876,0.1229855674740484,0.1721780311418685,0.6099847556719022
1736,Soren Martinez,61,70,67,1958,11,Male,4975 Madison Boulevard,,Indianapolis,IN,46235,39.77,-86.14,16045,32716,20K - 50K,46919,593,8082.399593268876,0.1229855674740484,0.1721780311418685,0.6099847556719022
1737,Alicia Young,59,60,72,1961,1,Female,704 Summit Drive,4775,Claremont,NC,28610,35.71,-81.15,18029,36760,20K - 50K,95755,593,8082.399593268876,0.1229855674740484,0.1721780311418685,0.6099847556719022
1738,Melody Masvidal,69,70,69,1950,4,Female,131 Tenth Avenue,,Urbandale,IA,50322,41.63,-93.74,26764,33642,20K - 50K,20874,593,8082.399593268876,0.1229855674740484,0.1721780311418685,0.6099847556719022
1739,Gemma Masvidal,61,70,64,1958,8,Female,860 Martin Luther King Boulevard,,Gunter,TX,75058,33.45,-96.74,24364,49677,20K - 50K,108399,593,8082.399593268876,0.1229855674740484,0.1721780311418685,0.6099847556719022
1740,Kaiden Morgan,68,70,64,1951,3,Male,29 Federal Boulevard,7,Los Angeles,CA,90033,34.04,-118.21,12349,11566,0K - 20K,9102,536,8354.151831573894,0.090979726,0.1422817868589743,0.6030542399355877
1741,Malik Scott,54,60,67,1966,1,Male,41 Grant Drive,,Montgomery,AL,36104,32.35,-86.28,11703,23863,20K - 50K,83430,536,8354.151831573894,0.090979726,0.1422817868589743,0.6030542399355877
1742,Anna Nelson,45,50,71,1974,12,Female,627 Ninth Drive,,Atlanta,GA,30317,33.74,-84.31,25586,52172,50K - 80K,66085,667,8661.141391838042,0.1088241059829059,0.1562309999999999,0.6053917132987909
1743,Keagan Long,18,20,70,2002,2,Male,76 Grant Lane,,Brooklyn,NY,11210,40.64,-73.94,23316,47543,20K - 50K,124177,667,8661.141391838042,0.1088241059829059,0.1562309999999999,0.6053917132987909
1744,Malcolm Masvidal,83,90,64,1936,6,Male,873 Summit Street,46,Brooklyn,NY,11215,40.64,-73.94,0,2,0K - 20K,0,667,8661.141391838042,0.1088241059829059,0.1562309999999999,0.6053917132987909
1745,Winter Clark,65,70,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,25350,17056,0K - 20K,29112,667,8661.141391838042,0.1088241059829059,0.1562309999999999,0.6053917132987909
1746,Miriam Phillips,29,30,65,1991,2,Female,8463 Second Street,,Waynesville,OH,45068,39.53,-84.08,25333,51651,50K - 80K,22705,801,9102.621123127294,0.1229850528052805,0.1676870313531353,0.6111608136439267
1747,Lawson Howard,75,80,68,1944,7,Male,1222 First Drive,,Rochester,MN,55903,44.01,-92.47,23553,40696,20K - 50K,15691,801,9102.621123127294,0.1229850528052805,0.1676870313531353,0.6111608136439267
1748,Fox Martinez,44,50,68,1975,5,Male,310 Bayview Boulevard,6,Saint Louis,MO,63112,38.63,-90.24,19874,40522,20K - 50K,81572,801,9102.621123127294,0.1229850528052805,0.1676870313531353,0.6111608136439267
1749,Alannah Farhad,44,50,65,1976,2,Female,4121 Mountain View Boulevard,4,West Harrison,NY,10604,41.05,-73.74,45812,93406,80K - 100K,151935,801,9102.621123127294,0.1229850528052805,0.1676870313531353,0.6111608136439267
1750,Emma Ross,21,30,71,1998,3,Female,7469 El Camino Street,,Dearborn,MI,48126,42.31,-83.21,11773,24006,20K - 50K,57226,801,9102.621123127294,0.1229850528052805,0.1676870313531353,0.6111608136439267
1751,Kassidy Reyes,62,70,65,1957,6,Female,1305 Spruce Boulevard,7,Belle Fourche,SD,57717,44.66,-103.85,16097,32819,20K - 50K,25393,826,7830.397225,0.1228605235008103,0.1679938363047001,0.6112747692307692
1752,Peyton Stewart,38,40,68,1981,10,Male,182 Valley Street,,Lancaster,PA,17601,40.04,-76.3,25917,52844,50K - 80K,0,826,7830.397225,0.1228605235008103,0.1679938363047001,0.6112747692307692
1753,Gael James,75,80,66,1944,9,Male,239 Third Drive,,Dorchester Center,MA,2124,42.35,-71.06,21695,41316,20K - 50K,22629,826,7830.397225,0.1228605235008103,0.1679938363047001,0.6112747692307692
1754,Wynter Nguyen,40,40,65,1979,10,Female,464 Lake Drive,,Corona,NY,11368,40.74,-73.85,13177,26865,20K - 50K,19529,826,7830.397225,0.1228605235008103,0.1679938363047001,0.6112747692307692
1755,Maryam Rivera,30,30,58,1989,4,Female,341 Hill Drive,,Saint Louis,MO,63129,38.63,-90.24,28373,57853,50K - 80K,131828,558,8138.069549,0.1282077306397306,0.1800162575757576,0.6096909864406779
1756,Jessica Reed,73,80,64,1946,9,Female,862 Martin Luther King Drive,,Germantown,MD,20874,39.17,-77.26,33637,37789,20K - 50K,24575,605,8247.100988895303,0.1110361526845637,0.159768294,0.6075183282571911
1757,Brielle Ortiz,36,40,71,1983,7,Female,65 Fifth Lane,3,Abbeville,SC,29620,34.17,-82.37,15243,31079,20K - 50K,91845,605,8247.100988895303,0.1110361526845637,0.159768294,0.6075183282571911
1758,Zoie Ward,64,70,62,1955,7,Female,28 First Lane,,Chambersburg,PA,17202,39.92,-77.71,20943,39206,20K - 50K,9219,605,8247.100988895303,0.1110361526845637,0.159768294,0.6075183282571911
1759,Genesis Jones,53,60,66,1967,2,Female,919 Oak Boulevard,,Northport,AL,35476,33.24,-87.59,15540,31688,20K - 50K,66776,605,8247.100988895303,0.1110361526845637,0.159768294,0.6075183282571911
1760,Lucinda Xi,32,40,67,1987,7,Female,698 11th Lane,69,Washington,NC,27889,35.55,-77.05,15827,32274,20K - 50K,72974,545,8015.684915551918,0.1044239005235602,0.1523551710296684,0.6098597377622378
1761,Bennett Cruz,48,50,71,1971,3,Male,9570 North Drive,,Rutherford,NJ,7070,40.81,-74.1,37170,75785,50K - 80K,117920,814,9012.112439414595,0.1028714847512038,0.1499839422150882,0.606762365
1762,Daniella Parker,66,70,69,1954,2,Female,7888 Fourth Street,,Vanceboro,NC,28586,35.3,-77.15,14844,30265,20K - 50K,36789,814,9012.112439414595,0.1028714847512038,0.1499839422150882,0.606762365
1763,Liliana Anderson,40,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,24227,49396,20K - 50K,39549,814,9012.112439414595,0.1028714847512038,0.1499839422150882,0.606762365
1764,Deborah Clark,60,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,22680,46244,20K - 50K,108449,814,9012.112439414595,0.1028714847512038,0.1499839422150882,0.606762365
1765,Kameron Rodriguez,50,50,64,1969,4,Male,9762 Pine Street,,Fletcher,NC,28732,35.43,-82.5,22345,45560,20K - 50K,79660,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1766,Trent Peres,33,40,69,1986,10,Male,514 Sixth Boulevard,,San Antonio,TX,78240,29.45,-98.5,21563,43968,20K - 50K,71218,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1767,Amia Smith,33,40,65,1986,7,Female,3177 Oak Avenue,5,Johnson City,TN,37604,36.33,-82.36,20142,41069,20K - 50K,64073,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1768,Johan Xi,59,60,65,1960,9,Male,948 Federal Drive,,Simpsonville,SC,29680,34.73,-82.25,23966,48867,20K - 50K,92873,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1769,Alfredo Cruz,63,70,62,1956,8,Male,9 Mill Drive,,Cocoa,FL,32926,28.37,-80.75,19018,12796,0K - 20K,22192,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1770,Gloria Wright,53,60,66,1966,10,Female,1132 Hill Street,,Boone,NC,28607,36.2,-81.66,19604,39974,20K - 50K,77967,644,7940.987599,0.096887021,0.1460346951871657,0.6078246330935252
1771,Marissa Torres,46,50,67,1973,3,Female,778 Main Avenue,,Kimberly,WI,54136,44.27,-88.34,20013,40810,20K - 50K,65643,614,8222.598752373999,0.1141168175999999,0.160175317,0.6074866779388083
1772,Nicolas Peres,25,30,63,1994,10,Male,2800 Third Drive,,Birmingham,AL,35244,33.52,-86.79,34578,70502,50K - 80K,90003,614,8222.598752373999,0.1141168175999999,0.160175317,0.6074866779388083
1773,Issac Gomez,26,30,71,1993,9,Male,381 Sussex Avenue,20,Nolanville,TX,76559,31.07,-97.61,19032,38805,20K - 50K,54466,614,8222.598752373999,0.1141168175999999,0.160175317,0.6074866779388083
1774,Savanna Peterson,50,50,61,1969,7,Female,415 Elm Street,7044,Hamtramck,MI,48212,42.39,-83.05,8658,17657,0K - 20K,21899,614,8222.598752373999,0.1141168175999999,0.160175317,0.6074866779388083
1775,Samuel Morales,56,60,66,1963,5,Male,9291 Jefferson Drive,,Vero Beach,FL,32967,27.64,-80.39,17942,36583,20K - 50K,56310,614,8222.598752373999,0.1141168175999999,0.160175317,0.6074866779388083
1776,Lila Neufelder,34,40,65,1985,11,Female,5449 Lexington Drive,,Garden Grove,CA,92840,33.78,-117.93,18679,38081,20K - 50K,28613,811,8267.191662753734,0.1059725723472668,0.1539364003215434,0.6080872471728594
1777,Curtis Roman,33,40,71,1986,11,Male,87 Ocean Avenue,,Dearborn,MI,48126,42.31,-83.21,11773,24009,20K - 50K,19085,811,8267.191662753734,0.1059725723472668,0.1539364003215434,0.6080872471728594
1778,Jaziel Howard,67,70,69,1953,2,Male,295 West Avenue,,Bienville,LA,71008,32.36,-92.97,16760,34172,20K - 50K,71366,811,8267.191662753734,0.1059725723472668,0.1539364003215434,0.6080872471728594
1779,Katherine Burns,56,60,65,1963,12,Female,291 Seventh Drive,,Hudson,IL,61748,40.6,-88.98,28237,57576,50K - 80K,161107,589,9223.030908837243,0.1050988993610223,0.1518894345047923,0.6036937874396135
1780,Wilson Morales,26,30,64,1993,5,Male,345 Elm Avenue,988,Palm Coast,FL,32164,29.57,-81.21,14546,29658,20K - 50K,45750,589,9223.030908837243,0.1050988993610223,0.1518894345047923,0.6036937874396135
1781,Dennis Rodriguez,52,60,69,1967,7,Male,7970 Little Creek Drive,6,Lincolnton,GA,30817,33.79,-82.47,14717,30011,20K - 50K,84166,589,9223.030908837243,0.1050988993610223,0.1518894345047923,0.6036937874396135
1782,Dayana Fox,37,40,61,1982,8,Female,1059 Elm Avenue,8,Brighton,CO,80602,39.95,-104.9,32793,66863,50K - 80K,89031,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1783,Ximena Butler,77,80,63,1942,3,Female,2073 South Avenue,,New York,NY,10003,40.71,-73.99,0,1,0K - 20K,0,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1784,Maisie James,18,20,67,2001,7,Female,243 Forest Lane,,Howard Beach,NY,11414,40.66,-73.84,26481,53995,50K - 80K,154800,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1785,Sophia Hill,59,60,66,1960,9,Female,420 Littlewood Drive,1,Raceland,LA,70394,29.71,-90.59,20521,41845,20K - 50K,90940,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1786,Kadence Morales,62,70,60,1957,6,Female,171 Catherine Lane,58,Clovis,CA,93612,36.81,-119.71,17301,26975,20K - 50K,17212,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1787,Aarav Farhad,48,50,64,1971,8,Male,6035 Forest Avenue,,Bronx,NY,10460,40.84,-73.87,13461,27447,20K - 50K,80850,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1788,Kenia Harris,21,30,60,1998,11,Female,472 Ocean View Street,,Merrimack,NH,3054,42.86,-71.48,32325,65909,50K - 80K,181261,673,8690.146224146725,0.1034188424336973,0.149234799,0.6048117601880877
1789,Madelynn Abe,19,20,68,2000,3,Female,671 George Drive,,Georgetown,KY,40324,38.2,-84.55,23827,48582,20K - 50K,189348,546,8998.080607193668,0.1172608153078202,0.1671689084858569,0.6093627483221475
1790,Derrick Sadr,84,90,65,1935,12,Male,6478 Valley Stream Avenue,,Levittown,PA,19054,40.15,-74.85,23207,26476,20K - 50K,406,813,7779.717203585616,0.101488662,0.148874819,0.6069691061093248
1791,Liam Labelle,18,20,65,2002,2,Male,283 Rose Lane,1,Mission Viejo,CA,92691,33.6,-117.66,30564,62316,50K - 80K,146487,813,7779.717203585616,0.101488662,0.148874819,0.6069691061093248
1792,Alistair Lonsdale,56,60,66,1963,9,Male,3982 Ocean View Street,,High Point,NC,27265,35.98,-79.99,24005,48944,20K - 50K,79960,813,7779.717203585616,0.101488662,0.148874819,0.6069691061093248
1793,Rylee Schmidt,18,20,68,2001,11,Female,3395 Spruce Drive,,Kansas City,KS,66103,39.1,-94.62,16795,34242,20K - 50K,0,837,8668.823353453161,0.104414223,0.151430715,0.6079857704347826
1794,Fabian Collins,39,40,60,1980,10,Male,6757 Eighth Avenue,,Staunton,IL,62088,39.01,-89.78,20056,40894,20K - 50K,51844,657,8877.531227,0.1133907405063291,0.1606322278481012,0.6130218235294117
1795,Yousef Long,18,20,66,2002,1,Male,6295 Norfolk Boulevard,,Greenville,NC,27834,35.59,-77.37,17116,34904,20K - 50K,46002,657,8877.531227,0.1133907405063291,0.1606322278481012,0.6130218235294117
1796,Julia Morris,52,60,69,1968,2,Female,38688 First Avenue,,Chicago,IL,60630,41.83,-87.68,22296,45462,20K - 50K,68494,657,8877.531227,0.1133907405063291,0.1606322278481012,0.6130218235294117
1797,Marlee Phillips,68,70,64,1951,4,Female,315 Norfolk Lane,,Somerville,MA,2143,42.39,-71.1,31849,59938,50K - 80K,36978,670,8211.726093354679,0.1137893173553719,0.162864974,0.612640555
1798,Kaiya Johnson,43,50,65,1976,3,Female,41332 Lincoln Avenue,,Durham,NC,27704,35.98,-78.91,17625,35938,20K - 50K,47204,670,8211.726093354679,0.1137893173553719,0.162864974,0.612640555
1799,Keith Labelle,77,80,60,1942,6,Male,766 Mountain View Drive,1,Mission,TX,78572,26.21,-98.31,14275,22104,20K - 50K,20031,670,8211.726093354679,0.1137893173553719,0.162864974,0.612640555
1800,Chandler Morales,79,80,68,1940,3,Male,5336 Tenth Drive,,Muskegon,MI,49441,43.22,-86.25,19131,30977,20K - 50K,21507,796,9635.881464,0.1018503586429725,0.1487944911147011,0.6090765275080906
1801,June Ortiz,29,30,66,1991,1,Female,331 Essex Drive,,Schaumburg,IL,60194,42.03,-88.08,26545,54122,50K - 80K,166903,796,9635.881464,0.1018503586429725,0.1487944911147011,0.6090765275080906
1802,Keyla White,44,50,68,1975,6,Female,8476 Lincoln Street,,Charleston,SC,29492,32.78,-79.99,41380,84365,80K - 100K,113529,796,9635.881464,0.1018503586429725,0.1487944911147011,0.6090765275080906
1803,Andre Faraday,44,50,68,1975,10,Male,1915 Catherine Boulevard,287,Milford,DE,19963,38.91,-75.43,18622,37965,20K - 50K,69614,796,9635.881464,0.1018503586429725,0.1487944911147011,0.6090765275080906
1804,Azariah Diaz,20,20,62,1999,9,Female,825 Norfolk Drive,,Getzville,NY,14068,43.02,-78.75,29558,60265,50K - 80K,80939,582,10542.753401926171,0.097092682,0.1430730871794871,0.6043712938144329
1805,Leandro Anderson,36,40,62,1984,2,Male,5867 East Street,,Lake George,NY,12845,43.42,-73.71,20371,41537,20K - 50K,128044,582,10542.753401926171,0.097092682,0.1430730871794871,0.6043712938144329
1806,Khalid Cooper,45,50,66,1974,3,Male,8385 Mill Boulevard,,Vancleve,KY,41385,37.62,-83.41,11644,23740,20K - 50K,4313,841,8700.414685510475,0.1079639898305084,0.15815392,0.6094395692307691
